game_id,turn,plateau_0,plateau_1,plateau_2,plateau_3,plateau_4,plateau_5,plateau_6,plateau_7,plateau_8,plateau_9,plateau_10,plateau_11,plateau_12,plateau_13,plateau_14,plateau_15,plateau_16,plateau_17,plateau_18,tile_0,tile_1,tile_2,position,final_score
566,8,964,163,923,573,564,0,574,968,0,974,0,0,0,0,0,0,0,0,0,5,6,3,5,68
566,9,964,163,923,573,564,563,574,968,0,974,0,0,0,0,0,0,0,0,0,1,2,8,11,68
566,10,964,163,923,573,564,563,574,968,0,974,0,128,0,0,0,0,0,0,0,1,6,4,8,68
566,11,964,163,923,573,564,563,574,968,164,974,0,128,0,0,0,0,0,0,0,1,2,4,14,68
566,12,964,163,923,573,564,563,574,968,164,974,0,128,0,0,124,0,0,0,0,9,2,4,10,68
566,13,964,163,923,573,564,563,574,968,164,974,924,128,0,0,124,0,0,0,0,1,7,4,13,68
566,14,964,163,923,573,564,563,574,968,164,974,924,128,0,174,124,0,0,0,0,1,6,8,12,68
566,15,964,163,923,573,564,563,574,968,164,974,924,128,168,174,124,0,0,0,0,9,6,3,17,68
566,16,964,163,923,573,564,563,574,968,164,974,924,128,168,174,124,0,0,963,0,9,2,8,16,68
566,17,964,163,923,573,564,563,574,968,164,974,924,128,168,174,124,0,928,963,0,5,7,8,15,68
566,18,964,163,923,573,564,563,574,968,164,974,924,128,168,174,124,578,928,963,0,1,2,3,18,68
567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,4,96
567,1,0,0,0,0,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,2,96
567,2,0,0,523,0,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,96
567,3,563,0,523,0,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,5,96
567,4,563,0,523,0,923,574,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,8,1,96
567,5,563,528,523,0,923,574,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,9,96
567,6,563,528,523,0,923,574,0,0,0,124,0,0,0,0,0,0,0,0,0,5,2,4,8,96
567,7,563,528,523,0,923,574,0,0,524,124,0,0,0,0,0,0,0,0,0,9,7,8,6,96
567,8,563,528,523,0,923,574,978,0,524,124,0,0,0,0,0,0,0,0,0,5,6,8,3,96
567,9,563,528,523,568,923,574,978,0,524,124,0,0,0,0,0,0,0,0,0,1,2,3,12,96
